time,x1,y1,x2,y2,theta1,theta2,L1,L2,normalized_overlap,energy,total_angular_momentum
1.768,-1.1204850584846575,-0.6479797894147566,1.1204850584846575,0.6479797894147566,-0.2882834657443928,-0.8330919067236456,-0.5869282875552356,-0.3149952618185541,0.011475805367422352,1.4402324902779928,1.0799999999999996
1.776,-1.1152167040781205,-0.6520154530914676,1.1152167040781205,0.6520154530914676,-0.30006941518944485,-0.8402830691262594,-0.5916410230761333,-0.31422497698319296,0.011121709268897127,1.4402324902779933,1.0799999999999987
1.784,-1.1099753818777303,-0.6560807182244746,1.1099753818777303,0.6560807182244746,-0.3119480859012613,-0.8474561941499529,-0.5962006539006025,-0.3134175500210166,0.01077766681536081,1.4402324902779926,1.0799999999999992
1.792,-1.1047605083398466,-0.6601748018303334,1.1047605083398466,0.6601748018303334,-0.3239164311647919,-0.8546104705817282,-0.6006087670392622,-0.3125762588014404,0.010443912062021374,1.4402324902779928,1.0799999999999994
1.8,-1.099571512903858,-0.6642969348195901,1.099571512903858,0.6642969348195901,-0.335971438870529,-0.8617451603754299,-0.6048672319158751,-0.3117042265246843,0.010120632041060156,1.4402324902779928,1.0799999999999994
1.808,-1.094407838646132,-0.6684463631506502,1.094407838646132,0.6684463631506502,-0.3481101369140006,-0.8688595950515635,-0.6089781754192352,-0.3108044162905931,0.009807969214559684,1.4402324902779928,1.0799999999999992
1.816,-1.0892689428766575,-0.6726223488713643,1.0892689428766575,0.6726223488713643,-0.3603295980928504,-0.875953171989575,-0.6129439566514822,-0.30987962710679035,0.009506024116864333,1.4402324902779937,1.0799999999999994
1.824,-1.0841542976797538,-0.6768241710497929,1.0841542976797538,0.6768241710497929,-0.372626944497873,-0.8830253506445402,-0.6167671416122842,-0.30893249125237177,0.009214858146662168,1.4402324902779928,1.0799999999999992
1.832,-1.0790633904005726,-0.6810511265964456,1.0790633904005726,0.6810511265964456,-0.38499935139893415,-0.8900756487182195,-0.6204504780410215,-0.30796547290369514,0.00893449647039179,1.440232490277993,1.0799999999999996
1.84,-1.073995724079454,-0.6853025309810615,1.073995724079454,0.6853025309810615,-0.3974440506310456,-0.8971036383121576,-0.6239968706196489,-0.3069808679214179,0.008664931000435899,1.4402324902779928,1.0799999999999994
1.848,-1.0689508178364877,-0.689577718847651,1.0689508178364877,0.689577718847651,-0.40995833348962046,-0.9041089420881872,-0.6274093567177925,-0.3059808046927302,0.008406123413890111,1.4402324902779926,1.0799999999999994
1.856,-1.063928207208892,-0.6938760445321139,1.063928207208892,0.6938760445321139,-0.42253955314740105,-0.911091229459207,-0.6306910828394202,-0.3049672459195476,0.008158008180386636,1.4402324902779935,1.079999999999999
1.864,-1.0589274444440577,-0.6981968824872391,1.0589274444440577,0.6981968824872391,-0.43518512660850084,-0.918050212830582,-0.6338452819076472,-0.30394199124216825,0.007920495570425552,1.4402324902779926,1.0799999999999996
1.872,-1.053948098751292,-0.7025396276202872,1.053948098751292,0.7025396276202872,-0.44789253621747677,-0.9249856439100264,-0.6368752515013244,-0.30290668058835485,0.007693474618831582,1.4402324902779928,1.0799999999999994
1.8800000000000001,-1.0489897565154653,-0.7069036955486921,1.0489897565154653,0.7069036955486921,-0.4606593307434418,-0.931897310101281,-0.6397843331344603,-0.3018627981397891,0.007476816021223959,1.4402324902779926,1.0799999999999996
1.8880000000000001,-1.0440520214758948,-0.7112885227796372,1.0440520214758948,0.7112885227796372,-0.4734831260607808,-0.9387850309945147,-0.6425758926476528,-0.30081167681115023,0.007270374944692242,1.4402324902779928,1.0799999999999994
1.8960000000000001,-1.0391345148738902,-0.7156935668194336,1.0391345148738902,0.7156935668194336,-0.486361605449235,-0.9456486549640041,-0.6452533017597858,-0.2997545031414913,0.007073993737136242,1.4402324902779935,1.0799999999999996
1.9040000000000001,-1.034236875572473,-0.7201183062187104,1.034236875572473,0.7201183062187104,-0.49929251953688,-0.9524880558814096,-0.6478199208086365,-0.29869232250290234,0.006887504522899226,1.4402324902779924,1.0799999999999994
1.9120000000000001,-1.029358760151816,-0.7245622405594455,1.029358760151816,0.7245622405594455,-0.5122736859099027,-0.9593031299508917,-0.650279082690872,-0.29762604453746505,0.006710731675349007,1.4402324902779926,1.0799999999999998
1.92,-1.024499842983975,-0.7290248903898386,1.024499842983975,0.7290248903898386,-0.5253029884131378,-0.9660937926703055,-0.6526340779953379,-0.2965564487400376,0.006543494159900788,1.4402324902779926,1.0799999999999996
1.928,-1.0196598162904829,-0.7335057971129264,1.0196598162904829,0.7335057971129264,-0.5383783761650394,-0.9728599759209482,-0.6548881413087113,-0.29548419011124794,0.0063856077436007476,1.4402324902779922,1.0799999999999996
1.936,-1.0148383901863662,-0.7380045228347131,1.0148383901863662,0.7380045228347131,-0.5514978623102123,-0.97960162518666,-0.6570444386594504,-0.2944098048121136,0.006236887069774986,1.440232490277993,1.0799999999999998
1.944,-1.0100352927140925,-0.7425206501774156,1.0100352927140925,0.7425206501774156,-0.5646595225318386,-0.9863186969015957,-0.6591060560546088,-0.2933337157587488,0.006097147598384846,1.4402324902779928,1.0799999999999996
1.952,-1.0052502698709276,-0.7470537820632147,1.0052502698709276,0.7470537820632147,-0.5778614933453177,-0.9930111559246694,-0.6610759890544378,-0.2922562381025759,0.0059662074146073826,1.4402324902779926,1.0799999999999996
1.96,-1.0004830856331073,-0.751603541473675,1.0004830856331073,0.751603541473675,-0.5911019701932526,-0.9996789731374871,-0.6629571333216551,-0.2911775845482289,0.005843888909781144,1.4402324902779926,1.0799999999999998
1.968,-0.9957335219801646,-0.7561695711897465,0.9957335219801646,0.7561695711897465,-0.6043792053605965,-1.006322123161577,-0.6647522760758441,-0.2900978704677944,0.005730020340225968,1.4402324902779926,1.0799999999999998
1.976,-0.9910013789226803,-0.7607515335169966,0.9910013789226803,0.7607515335169966,-0.6176915057273206,-1.012940582189851,-0.6664640883784237,-0.28901711877617614,0.0056244372705708465,1.4402324902779933,1.0800000000000003
1.984,-0.9862864745366358,-0.765349110000446,0.9862864745366358,0.765349110000446,-0.6310372303744339,-1.0195343259264829,-0.668095118169982,-0.28793526453809193,0.005526983909119768,1.4402324902779928,1.0799999999999996
1.992,-0.9815886450074738,-0.7699620011331064,0.9815886450074738,0.7699620011331064,-0.6444147880576099,-1.0261033276287908,-0.669647783979326,-0.2868521592825027,0.005437514343463738,1.4402324902779926,1.08
2.0,-0.9769077446868782,-0.7745899260620368,0.9769077446868782,0.7745899260620368,-0.6578226345610213,-1.0326475562442008,-0.6711243692222324,-0.2857675750051305,0.005355893685027098,1.4402324902779928,1.0799999999999994
2.008,-0.9722436461652046,-0.7792326222954605,0.9722436461652046,0.7792326222954605,-0.6712592699423631,-1.0391669746349856,-0.6725270170075043,-0.2846812078440939,0.005281999131531047,1.4402324902779928,1.0799999999999996
2.016,-0.9675962403624047,-0.7838898454142117,0.9675962403624047,0.7838898454142117,-0.6847232356783882,-1.0456615378831748,-0.6738577253683876,-0.2835926814176312,0.005215720956486065,1.440232490277993,1.08
2.024,-0.9629654366402072,-0.788561368790518,0.9629654366402072,0.788561368790518,-0.6982131117186453,-1.0521311916678169,-0.6751183428385786,-0.2825015498163713,0.005156963434800989,1.4402324902779926,1.0799999999999996
2.032,-0.9583511629382346,-0.793246983316871,0.9583511629382346,0.793246983316871,-0.7117275134535298,-1.0585758707066455,-0.676310564293887,-0.2814073002456749,0.005105645713435361,1.4402324902779924,1.0799999999999994
2.04,-0.9537533659366543,-0.797946497147493,0.9537533659366543,0.797946497147493,-0.7252650886011786,-1.0649954972541213,-0.6774359269829666,-0.28030935531625933,0.005061702635736024,1.4402324902779924,1.08
2.048,-0.9491720112478862,-0.8026597354546736,0.9491720112478862,0.8026597354546736,-0.7388245140162546,-1.0713899796478148,-0.6784958066733701,-0.27920707498362224,0.005025085527698177,1.4402324902779924,1.0799999999999994
2.056,-0.9446070836398127,-0.8073865402020357,0.9446070836398127,0.8073865402020357,-0.7524044924222182,-1.077759210895128,-0.6794914138424272,-0.27809975813877813,0.004995762953885333,1.4402324902779924,1.08
2.064,-0.9400585872928551,-0.812126769936574,0.9400585872928551,0.812126769936574,-0.766003749067298,-1.084103067292429,-0.6804237898460569,-0.2769866438545265,0.004973721450136399,1.4402324902779926,1.0799999999999996
2.072,-0.935526546093208,-0.8168802996011216,0.935526546093208,0.8168802996011216,-0.779621028303096,-1.0904214070687892,-0.6812938030025857,-0.2758669122929231,0.004958966239485684,1.4402324902779924,1.0799999999999994
2.08,-0.931011003964437,-0.8216470203687094,0.931011003964437,0.8216470203687094,-0.7932550900835215,-1.0967140690466537,-0.6821021445329325,-0.27473968528089104,0.004951521936923894,1.4402324902779928,1.0799999999999998
2.088,-0.9265120252395632,-0.8264268395001113,0.9265120252395632,0.8264268395001113,-0.80690470638064,-1.1029808713119549,-0.6828493243031482,-0.27360402656199884,0.004951433247732817,1.4402324902779926,1.0799999999999996
2.096,-0.9220296950756596,-0.8312196802257075,0.9220296950756596,0.8312196802257075,-0.8205686575129857,-1.1092216098863614,-0.6835356663202979,-0.2724589417334162,0.004958765663129982,1.440232490277992,1.0799999999999998
2.104,-0.9175641199128856,-0.8360254816526349,0.9175641199128856,0.8360254816526349,-0.8342457283809523,-1.1154360573945838,-0.6841613039380661,-0.27130337787797243,0.0049736061558550496,1.4402324902779924,1.0799999999999996
2.112,-0.9131154279797657,-0.840844198698055,0.9131154279797657,0.840844198698055,-0.8479347046030785,-1.1216239617198882,-0.6847261747343272,-0.27013622290211875,0.00499606387710724,1.4402324902779926,1.08
2.12,-0.9086837698463847,-0.845675802049217,0.9086837698463847,0.845675802049217,-0.8616343685463337,-1.1277850446412234,-0.6852300150293241,-0.268956304591505,0.0050262708548938296,1.4402324902779926,1.0799999999999996
2.128,-0.9042693190270149,-0.8505202781508628,0.9042693190270149,0.8505202781508628,-0.8753434952429657,-1.1339190004456596,-0.6856723540201001,-0.2677623893968353,0.005064382692357312,1.4402324902779924,1.0799999999999998
2.136,-0.8998722726335135,-0.8553776292203822,0.8998722726335135,0.8553776292203822,-0.8890608481860546,-1.1400254945101167,-0.6860525075145787,-0.2665531809637402,0.005110579263002165,1.4402324902779924,1.0799999999999996
2.144,-0.8954928520806075,-0.8602478732909838,0.8954928520806075,0.8602478732909838,-0.9027851749956696,-1.1461041618467085,-0.6863695712572496,-0.26532731842161295,0.005165065397923292,1.4402324902779926,1.0799999999999998
2.152,-0.8911313038439408,-0.8651310442830218,0.8911313038439408,0.8651310442830218,-0.9165152029474596,-1.1521546056063736,-0.6866224138479513,-0.2640833744477683,0.005228071558132049,1.4402324902779922,1.08
2.16,-0.8867879002714638,-0.8700271921034635,0.8867879002714638,0.8700271921034635,-0.9302496343556418,-1.1581763955358595,-0.6868096692658661,-0.2628198531249195,0.00529985448286672,1.4402324902779928,1.08
2.168,-0.8824629404484008,-0.8749363827733457,0.8824629404484008,0.8749363827733457,-0.9439871418027123,-1.1641690663835624,-0.6869297290226725,-0.2615351876118887,0.005380697802346969,1.4402324902779924,1.0799999999999994
2.176,-0.8781567511156362,-0.879858698582908,0.8781567511156362,0.879858698582908,-0.9577263632088067,-1.170132116250197,-0.6869807339820337,-0.26022773764969837,0.005470912600773817,1.4402324902779924,1.0799999999999996
2.184,-0.8738696876408979,-0.884794238273924,0.8738696876408979,0.884794238273924,-0.9714658967345374,-1.1760650048808174,-0.686960565897275,-0.2588957869277817,0.005570837912479468,1.4402324902779926,1.0799999999999996
2.192,-0.8696021350415855,-0.889743117248584,0.8696021350415855,0.889743117248584,-0.9852042955123146,-1.1819671518952979,-0.6868668387354467,-0.2575375403380361,0.005680841130989111,1.440232490277992,1.0799999999999996
2.2,-0.8653545090574744,-0.8947054678040793,0.8653545090574744,0.8947054678040793,-0.9989400622027192,-1.18783793495506,-0.6866968898740078,-0.2561511211478551,0.005801318307374115,1.4402324902779926,1.0799999999999998
2.208,-0.8611272572708404,-0.8996814393918428,0.8611272572708404,0.8996814393918428,-1.012671643374402,-1.193676687864588,-0.6864477712762014,-0.2547345681271448,0.005932694310661834,1.440232490277992,1.0799999999999996
2.216,-0.85692086027075,-0.9046711989001727,0.85692086027075,0.9046711989001727,-1.0263974237083178,-1.199482698607119,-0.686116240772915,-0.25328583266868926,0.006075422819245772,1.4402324902779922,1.0799999999999998
2.224,-0.8527358328573744,-0.9096749309587231,0.8527358328573744,0.9096749309587231,-1.040115720029913,-1.205255207314856,-0.6856987536023187,-0.2518027759460784,0.006229986108246297,1.4402324902779926,1.0799999999999998
2.232,-0.8485727252811968,-0.9146928382630855,0.8485727252811968,0.9146928382630855,-1.053824775176117,-1.2109934041751103,-0.6851914543839152,-0.25028316615878543,0.006396894593658354,1.4402324902779917,1.08
2.24,-0.8444321245108563,-0.9197251419174004,0.8444321245108563,0.9197251419174004,-1.0675227517078496,-1.2166964272749978,-0.6845901697305654,-0.24872467591984193,0.006576686089964453,1.4402324902779926,1.0799999999999996
2.248,-0.8403146555221719,-0.9247720817926339,0.8403146555221719,0.9247720817926339,-1.0812077254830454,-1.2223633603886348,-0.6838904017303782,-0.24712487984792197,0.006769924733778674,1.4402324902779917,1.08
2.2560000000000002,-0.8362209825995358,-0.9298339168978275,0.8362209825995358,0.9298339168978275,-1.0948776791101684,-1.2279932307122767,-0.6830873225597831,-0.24548125243245716,0.006977199522147014,1.4402324902779928,1.0800000000000005
2.2640000000000002,-0.8321518106394146,-0.9349109257612807,0.8321518106394146,0.9349109257612807,-1.1085304953077124,-1.2335850065544993,-0.6821757705190233,-0.24379116624759517,0.007199122410508758,1.4402324902779928,1.08
2.2720000000000002,-0.8281078864441422,-0.9400034068182618,0.8281078864441422,0.9400034068182618,-1.1221639502012661,-1.2391375949903238,-0.6811502478112985,-0.24205189059834673,0.007436325912203316,1.440232490277992,1.0800000000000003
2.2800000000000002,-0.8240899999925054,-0.9451116788014469,0.8240899999925054,0.9451116788014469,-1.1357757065965175,-1.2446498394902004,-0.6800049204158677,-0.24026059068995348,0.00768946013900618,1.4402324902779928,1.08
2.2880000000000003,-0.8200989856718788,-0.9502360811298931,0.8200989856718788,0.9502360811298931,-1.1493633072737728,-1.2501205175369174,-0.6787336204328072,-0.238414327419285,0.007959189220738506,1.440232490277992,1.0800000000000003
2.2960000000000003,-0.8161357234548315,-0.9553769742919285,0.8161357234548315,0.9553769742919285,-1.1629241683574165,-1.2555483382458559,-0.6773298513016153,-0.23651005789470322,0.008246187041803887,1.4402324902779946,1.0800000000000005
2.3040000000000003,-0.8122011400012428,-0.9605347402169178,0.8122011400012428,0.9605347402169178,-1.176455572822007,-1.2609319400065342,-0.675786796316076,-0.23454463679807763,0.00855113223387232,1.4402324902779924,1.08
2.312,-0.8082962096650745,-0.9657097826304316,0.8082962096650745,0.9657097826304316,-1.1899546642052339,-1.26626988816604,-0.6740973308724636,-0.23251481870930982,0.008874702367185457,1.440232490277992,1.0800000000000003
2.32,-0.8044219553830548,-0.9709025273869188,0.8044219553830548,0.9709025273869188,-1.2034184406069093,-1.2715606727777995,-0.672254038895305,-0.23041726151936612,0.00921756728846017,1.4402324902779924,1.0800000000000003
2.328,-0.8005794494207152,-0.9761134227735542,0.8005794494207152,0.9761134227735542,-1.216843749061919,-1.2768027064420322,-0.6702492338831161,-0.22824853106222864,0.009580381561458538,1.4402324902779915,1.0800000000000005
2.336,-0.7967698139495096,-0.981342939778539,0.7967698139495096,0.981342939778539,-1.2302272803838898,-1.2819943222672745,-0.6680749850035808,-0.22600510709880808,0.009963775977326499,1.4402324902779984,1.0800000000000003
2.344,-0.7929942214272068,-0.9865915723167392,0.7929942214272068,0.9865915723167392,-1.2435655645846577,-1.287133771985407,-0.6657231486418254,-0.22368339078630758,0.01036834811607957,1.4402324902779926,1.0799999999999998
2.352,-0.789253894752451,-0.9918598374052018,0.789253894752451,0.9918598374052018,-1.2568549669822828,-1.2922192242556338,-0.6631854057649696,-0.22127971376439168,0.010794651958386452,1.4402324902779937,1.0800000000000005
2.36,-0.7855501071633961,-0.9971482752807872,0.7855501071633961,0.9971482752807872,-1.2700916851171435,-1.297248763195838,-0.6604533054089525,-0.21879034898405375,0.011243186568236571,1.4402324902779924,1.08
2.368,-0.7818841818497151,-1.0024574494519,0.7818841818497151,1.0024574494519,-1.2832717466009775,-1.3022203871824896,-0.6575183145189227,-0.2162115233961063,0.011714383892220872,1.440232490277993,1.0800000000000003
2.376,-0.778257491247152,-1.0077879466761135,0.778257491247152,1.0077879466761135,-1.2963910080275074,-1.3071320079628328,-0.6543718742804655,-0.21353943260291555,0.012208595749909892,1.4402324902780033,1.0799999999999992
2.384,-0.7746714559842125,-1.0131403768553748,0.7746714559842125,1.0131403768553748,-1.3094451550748871,-1.3119814501252443,-0.651005462965729,-0.21077025755909307,0.012726080121890375,1.4402324902779922,1.0800000000000007
2.392,-0.7711275434515963,-1.0185153728404444,0.7711275434515963,1.0185153728404444,-1.3224297039294668,-1.316766450975361,-0.6474106651859982,-0.2079001833839722,0.01326698687693351,1.4402324902779942,1.0800000000000007
2.4,-0.7676272659667757,-1.023913590136303,0.7676272659667757,1.023913590136303,-1.3353400041566168,-1.3214846608666997,-0.6435792472912384,-0.20492542032029606,0.0138313431167622,1.4402324902779915,1.0800000000000005
2.408,-0.7641721785085783,-1.0293357065004223,0.7641721785085783,1.0293357065004223,-1.3481712431376132,-1.3261336440349036,-0.6395032384902722,-0.20184222683990158,0.014419038354995988,1.4402324902779926,1.0800000000000005
2.416,-0.7607638759999835,-1.0347824214260966,0.7607638759999835,1.0347824214260966,-1.3609184521812567,-1.3307108799843328,-0.635175017084455,-0.19864693485786616,0.015029809784808326,1.4402324902780042,1.0799999999999985
2.424,-0.7574039901215376,-1.0402544555034348,0.7574039901215376,1.0402544555034348,-1.373576514404754,-1.3352137654743186,-0.6305874010182123,-0.1953359769721937,0.01566322792614197,1.440232490277992,1.0800000000000007
2.432,-0.7540941856427416,-1.0457525496511537,0.7540941856427416,1.0457525496511537,-1.386140174460795,-1.3396396171500018,-0.6257337417559536,-0.19190591559701656,0.016318682976309506,1.4402324902779924,1.0800000000000003
2.44,-0.7508361562647543,-1.0512774642129836,0.7508361562647543,1.0512774642129836,-1.398604050165628,-1.3439856748589807,-0.6206080203032901,-0.1883534738041683,0.016995372215515215,1.4402324902779926,1.0800000000000003
2.448,-0.7476316199742904,-1.0568299779132964,0.7476316199742904,1.0568299779132964,-1.4109626460578273,-1.3482491056902,-0.6152049440085321,-0.18467556763222437,0.017692288839404942,1.440232490277992,1.0800000000000005
2.456,-0.7444823139160158,-1.0624108866675004,0.7444823139160158,1.0624108866675004,-1.4232103688883129,-1.35242700876533,-0.6095200426152688,-0.18086933956466825,0.018408212602141955,1.4402324902779948,1.0799999999999974
2.464,-0.7413899887987325,-1.0680210022438223,0.7413899887987325,1.0680210022438223,-1.435341545010013,-1.356516420805361,-0.6035497618976176,-0.17693219282185504,0.01914170265391878,1.440232490277991,1.0800000000000005
2.472,-0.7383564028589255,-1.0736611507742657,0.7383564028589255,1.0736611507742657,-1.4473504396015153,-1.3605143224865004,-0.5972915531035734,-0.1728618260563893,0.019891092944730727,1.4402324902779884,1.0799999999999996
2.48,-0.7353833154140713,-1.079332171113874,0.7353833154140713,1.079332171113874,-1.459231277622196,-1.3644176455893298,-0.5907439563678114,-0.16865626799100059,0.020654490540320182,1.4402324902779922,1.0800000000000003
2.488,-0.7324724800466491,-1.0850349130488184,0.7324724800466491,1.0850349130488184,-1.470978266359917,-1.3682232809342743,-0.5839066762387168,-0.1643139114937937,0.021429777155985052,1.4402324902779913,1.0799999999999996
2.496,-0.7296256374684006,-1.09077023535536,0.7296256374684006,1.09077023535536,-1.4825856193952136,-1.3719280870843942,-0.5767806475020195,-0.15983354655043772,0.022214614159202756,1.440232490277975,1.0799999999999992
2.504,-0.7268445081224644,-1.0965390037133271,0.7268445081224644,1.0965390037133271,-1.4940475817703627,-1.3755288997838264,-0.5693680895780313,-0.1552143915686789,0.023006451223541377,1.4402324902779906,1.0800000000000005
2.512,-0.7241307845883237,-1.1023420884794026,0.7241307845883237,1.1023420884794026,-1.5053584561190203,-1.3790225420872597,-0.5616725479219368,-0.15045612243890183,0.023802538735576393,1.4402324902779862,1.0799999999999992
2.52,-0.7214861238610455,-1.1081803623272335,0.7214861238610455,1.1081803623272335,-1.5165126294822278,-1.3824058351224955,-0.5536989210675635,-0.1455588987781498,0.02459994396560379,1.440232490277992,1.0800000000000003
2.528,-0.7189121395814507,-1.1140546977630792,0.7189121395814507,1.1140546977630792,-1.5275046005124142,-1.385675609415399,-0.545453472216993,-0.14052338680352186,0.025395570914947846,1.4402324902779935,1.0799999999999996
2.536,-0.7164103942977875,-1.1199659645274567,0.7164103942977875,1.1199659645274567,-1.5383290067477915,-1.3888287166941728,-0.5369438245886594,-0.13535077831640754,0.02618618365096083,1.4402324902779564,1.0800000000000018
2.544,-0.713982391841759,-1.1259150268949183,0.713982391841759,1.1259150268949183,-1.5489806516273195,-1.3918620420785874,-0.5281789400827397,-0.13004280533058582,0.026968432839496508,1.440232490277992,1.08
2.552,-0.7116295699024183,-1.131902740885746,0.7116295699024183,1.131902740885746,-1.559454530911231,-1.394772516549909,-0.5191690811942647,-0.12460174994373313,0.027738885087847318,1.4402324902779915,1.0799999999999996
2.56,-0.7093532928802766,-1.1379299514048822,0.7093532928802766,1.1379299514048822,-1.569745858174639,-1.397557129588974,-0.5099257564903553,-0.1190304491334747,0.028494054623098796,1.4402324902779915,1.0800000000000003
2.568,-0.7071548451011457,-1.1439974893248555,0.7071548451011457,1.1439974893248555,-1.5798500890518323,-1.4002129418636284,-0.5004616503497619,-0.11333229425092803,0.029230436755466386,1.4402324902780008,1.0799999999999994
2.576,-0.7050354244646443,-1.1501061685307479,0.7050354244646443,1.1501061685307479,-1.5897629439265357,-1.4027370978426905,-0.49079053803186223,-0.10751122508675304,0.029944542516906997,1.4402324902779522,1.0800000000000045
2.584,-0.7029961365960725,-1.1562567829463384,0.7029961365960725,1.1562567829463384,-1.5994804287884186,-1.4051268382120092,-0.48092718748015867,-0.10157171849185456,0.03063293382487528,1.4402324902779924,1.08
2.592,-0.7010379895629101,-1.1624501035614947,0.7010379895629101,1.1624501035614947,-1.6089988540067668,-1.407379511968897,-0.47088724956160344,-0.09551877164385703,0.03129225850121208,1.4402324902779995,1.0799999999999998
2.6,-0.6991618892081836,-1.168686875481512,0.6991618892081836,1.168686875481512,-1.6183148508095613,-1.4094925880747529,-0.46068713868840405,-0.08935788015880239,0.031919284477909746,1.4402324902779902,1.0800000000000005
2.608,-0.6973686351434073,-1.1749678150195586,0.6973686351434073,1.1749678150195586,-1.6274253852963423,-1.411463666551215,-0.45034390595180096,-0.08309501134914637,0.032510932544285914,1.4402324902780044,1.0799999999999998
2.616,-0.695658917433282,-1.1812936068535271,0.695658917433282,1.1812936068535271,-1.6363277698574987,-1.413290488913259,-0.4398751070167897,-0.0767365730232633,0.03306430703303236,1.4402324902779604,1.0800000000000058
2.624,-0.6940333139934993,-1.1876649012684413,0.6940333139934993,1.1876649012684413,-1.6450196719183938,-1.4149709478427264,-0.4292986670773845,-0.0702893783033005,0.03357672390335961,1.4402324902779915,1.08
2.632,-0.6924922887123256,-1.1940823115052068,0.6924922887123256,1.1940823115052068,-1.6534991199720082,-1.416503096017206,-0.41863274515607585,-0.06376060700570424,0.03404573575498357,1.4402324902780026,1.0800000000000012
2.64,-0.6910361902957108,-1.2005464112357285,0.6910361902957108,1.2005464112357285,-1.6617645069097584,-1.41788515402265,-0.40789559995258434,-0.0571577641804738,0.034469153393905855,1.4402324902779902,1.0800000000000005
2.648,-0.6896652518257662,-1.2070577321835,0.6896652518257662,1.2070577321835,-1.6698145907020212,-1.419115517291764,-0.39710545931082014,-0.050488636439249654,0.03484506366541546,1.4402324902780026,1.0800000000000005
2.656,-0.6883795910128407,-1.2136167619075153,0.6883795910128407,1.2136167619075153,-1.6776484925200417,-1.4201927620250583,-0.3862803951884243,-0.04376124671940252,0.03517184336808015,1.4402324902779713,1.0800000000000036
2.664,-0.6871792111128725,-1.2202239417658431,0.6871792111128725,1.2202239417658431,-1.6852656924264244,-1.4211156500662985,-0.37543820578933856,-0.03698380813083863,0.0354481691605489,1.4402324902779917,1.0800000000000007
2.672,-0.6860640024743331,-1.2268796650735887,0.6860640024743331,1.2268796650735887,-1.6926660227916699,-1.421883132718464,-0.3645963062670079,-0.030164677516021983,0.03567302346720927,1.4402324902780004,1.080000000000001
2.68,-0.6850337446725575,-1.233584275467991,0.6850337446725575,1.233584275467991,-1.6998496596203703,-1.4224943535007981,-0.35377162913463794,-0.023312309322579952,0.03584569647635429,1.440232490277991,1.080000000000001
2.688,-0.6840881091843585,-1.240338065491477,0.6840881091843585,1.240338065491477,-1.7068171119899564,-1.422948649860379,-0.3429805352404268,-0.01643521034475743,0.03596578440257709,1.440232490277999,1.0800000000000012
2.696,-0.6832266625518609,-1.2471412754013071,0.6832266625518609,1.2471412754013071,-1.7135692098196744,-1.4232455538639737,-0.3322387358883169,-0.009541895836315175,0.03603318425221098,1.4402324902779786,1.0800000000000014
2.704,-0.6824488699818931,-1.2539940922122526,0.6824488699818931,1.2539940922122526,-1.7201070901963063,-1.4233847919067495,-0.3215612264184366,-0.0026408474363033988,0.03604808538531217,1.4402324902779915,1.0800000000000014
2.712,-0.681754099325883,-1.2608966489765527,0.681754099325883,1.2608966489765527,-1.7264321824867737,-1.4233662834835734,-0.31096223131241724,0.004259526716809495,0.03601095820945239,1.4402324902779957,1.0800000000000007
2.72,-0.6811416253847595,-1.267849024303117,0.6811416253847595,1.267849024303117,-1.732546192466993,-1.4231901390766988,-0.30045516066271694,0.011150929376475157,0.035922540369617326,1.440232490277992,1.080000000000001
2.728,-0.6806106344840709,-1.274851242115822,0.6806106344840709,1.274851242115822,-1.738451085690873,-1.4228566572195902,-0.29005257764723474,0.018025208847302392,0.035783820815134995,1.4402324902779946,1.080000000000001
2.736,-0.6801602292659584,-1.2819032716486283,0.6801602292659584,1.2819032716486283,-1.744149070314611,-1.422366320801442,-0.2797661764818066,0.024874390742356325,0.035596022129952005,1.440232490277984,1.0799999999999998
2.744,-0.6797894336468594,-1.2890050276732488,0.6797894336468594,1.2890050276732488,-1.7496425795793586,-1.421719792680069,-0.2696067701862463,0.03169070673253736,0.035360581507859264,1.4402324902779913,1.0800000000000012
2.7520000000000002,-0.6794971978926154,-1.2961563709532797,0.6794971978926154,1.2961563709532797,-1.754934254141024,-1.4209179106725176,-0.2595842873937553,0.03846662024081333,0.035079130740964554,1.440232490277992,1.0800000000000003
2.7600000000000002,-0.6792824037659317,-1.3033571089169624,0.6792824037659317,1.3033571089169624,-1.7600269244196678,-1.4199616819933114,-0.24970777735736086,0.04519484908758592,0.0347534755693799,1.440232490277992,1.080000000000001
2.7680000000000002,-0.6791438697047378,-1.3106069965392597,0.6791438697047378,1.3106069965392597,-1.7649235931235814,-1.4188522772094587,-0.2399854222595484,0.0518683851393576,0.0343855747143065,1.4402324902779922,1.0800000000000007
2.7760000000000002,-0.6790803559938107,-1.3179057374225627,0.6790803559938107,1.3179057374225627,-1.769627418084976,-1.41759102377976,-0.23042455590873676,0.05848051105250096,0.03397751888700905,1.4402324902779884,1.0799999999999996
2.7840000000000003,-0.6790905698959661,-1.325252985064184,0.6790905698959661,1.325252985064184,-1.7741416955257896,-1.4161793992434437,-0.22103168790643407,0.06502481423599968,0.03353151003397085,1.440232490277992,1.080000000000001
2.7920000000000003,-0.6791731707130393,-1.3326483442978494,0.6791731707130393,1.3326483442978494,-1.7784698438540945,-1.4146190241200434,-0.21181253238845377,0.07149519818196239,0.0330498410451185,1.4402324902779913,1.0800000000000005
