time,x1,y1,x2,y2,theta1,theta2,beta1a,beta1b,beta2a,beta2b,L1,L2,overlap,translation_energy,rotation_energy,shape_energy,interaction_energy,total_energy
5.432142857142857,-1.6286260478599424,-3.693341119335353,1.6286260478599424,3.693341119335353,-1.4564911453969314,-2.58805905223375,0.005370728761519238,-0.0015584702768170386,0.004982682354919863,-0.0006447876446874497,-0.6909257692253777,-0.6748308767188828,5.183574855004659e-10,0.8428434769449055,0.3661608307877131,0.0011290912670152075,1.478607092391924e-08,1.210133413785705
5.438571428571429,-1.6292224628516798,-3.699212753343579,1.6292224628516798,3.699212753343579,-1.4596773447982803,-2.591772921516506,0.005416360062048823,-0.0016009696537565665,0.005047292064594751,-0.0007072352772242883,-0.6909257685009449,-0.6748308773675032,4.89015336040117e-10,0.8428434777902744,0.36614159217454073,0.0011483298717622269,1.3949127355726995e-08,1.2101334137857047
5.445,-1.6298188778446951,-3.7050843873545682,1.6298188778446951,3.7050843873545682,-1.4628634029360097,-2.59548654698379,0.005465468364908504,-0.0016471906097980673,0.0051217758186934146,-0.000779752701524069,-0.6909257678195896,-0.6748308779841765,4.6123722360634315e-10,0.8428434785893978,0.36612007257184476,0.0011698494676714967,1.3156790622018515e-08,1.2101334137857045
5.451428571428571,-1.630415292838911,-3.7109560213681694,1.630415292838911,3.7109560213681694,-1.466049310670329,-2.5991998956270277,0.0055177990858899725,-0.0016969495887009891,0.005205769863930381,-0.0008620288287188352,-0.6909257671789698,-0.6748308785702848,4.3494008743226365e-10,0.8428434793446438,0.3660963880458345,0.0011935339885348472,1.240669149022325e-08,1.2101334137857045
5.457857142857143,-1.6310117078342552,-3.7168276553842405,1.6310117078342552,3.7168276553842405,-1.469235059724223,-2.6029129358447642,0.005573085654887799,-0.0017500439674815412,0.005298868671236421,-0.0009537059054742785,-0.6909257665768656,-0.6748308791271544,4.100453140736595e-10,0.8428434800582594,0.36607066281213485,0.0012192592187225614,1.169658775608734e-08,1.2101334137857045
5.464285714285714,-1.631608122830659,-3.7226992894026454,1.631608122830659,3.7226992894026454,-1.4724206427015265,-2.6066256375704793,0.005631051348910924,-0.0018062523815414637,0.005400627262009835,-0.0010543806919104271,-0.6909257660111724,-0.6748308796560577,3.864785557073109e-10,0.8428434807323772,0.3660430282991996,0.0012468937297687077,1.1024359038039954e-08,1.2101334137857045
5.470714285714285,-1.6322045378280572,-3.728570923423254,1.6322045378280572,3.728570923423254,-1.475606053097401,-2.6103379723904885,0.005691411091824503,-0.0018653352155275256,0.005510563660739256,-0.0011636059027202135,-0.6909257654798953,-0.6748308801582151,3.6416954392044714e-10,0.8428434813690215,0.3660136222288717,0.001276299799809915,1.038800144135941e-08,1.2101334137857045
5.477142857142857,-1.6328009528263894,-3.734442557445946,1.6328009528263894,3.734442557445946,-1.4787912853017176,-2.614049913651848,0.0057538732003690396,-0.0019270352697643017,0.0056281614532241765,-0.0012808919142627733,-0.6909257649811433,-0.6748308806347976,3.430519008857116e-10,0.8428434819701136,0.365982587725703,0.0013073343042658793,9.78562214695578e-09,1.2101334137857047
5.4835714285714285,-1.6333973678255975,-3.7403141914706044,1.6333973678255975,3.7403141914706044,-1.4819763345959425,-2.617761436560291,0.005818141058155098,-0.001991078609476657,0.005752872430553442,-0.0014057087380022718,-0.6909257645131237,-0.674830881086928,3.2306294965020003e-10,0.8428434825374775,0.3659500724653168,0.0013398495674764007,9.215433974795886e-09,1.2101334137857047
5.49,-1.6339937828256277,-3.746185825497119,1.6339937828256277,3.746185825497119,-1.485161197144222,-2.6214725182683236,0.005883914702261538,-0.0020571756005282904,0.005884119300371213,-0.0015374882575040405,-0.6909257640741365,-0.6748308815156842,3.041435251056237e-10,0.8428434830728453,0.3659162278702822,0.0013736941668271456,8.675749967328875e-09,1.2101334137857047
5.496428571428571,-1.6345901978264283,-3.752057459525385,1.6345901978264283,3.752057459525385,-1.4883458699794203,-2.6251831379536745,0.005950892309907899,-0.0021250221321495216,0.006021298448440053,-0.0016756267233133308,-0.6909257636625702,-0.6748308819220997,2.862377870394825e-10,0.8428434835778621,0.3658812083602257,0.0014087136826390152,8.164978033424395e-09,1.2101334137857047
